id_family_datalake,question,answer,time,FavelaID,Gender,Race,HowManyPHHH
1.3.7.2021.800430R_485699,Water,Encanada fora da rede oficial,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Preta,1
1.3.7.2021.889525R_311514,Water,Encanada fora da rede oficial,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
1.3.7.2021.895721R_407249,Water,Encanada fora da rede oficial,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Preta,5
1.3.7.2021.897422R_745932,Water,Encanada fora da rede oficial,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
2.01.2023.151081R_phKv5XoIn9IfGZH,Water,Encanada da rede pública,FIRST,Favela dos Sonhos (São Paulo),Homem cisgênero,Parda,1
2.01.2023.224263R_2CvmWK5TwbSZU4X,Water,Encanada da rede pública,FIRST,Favela dos Sonhos (São Paulo),Homem cisgênero,Parda,3
2.02.2023.342505R_OwWM33RkfQN3Lax,Water,Encanada da rede pública,FIRST,Favela dos Sonhos (São Paulo),Mulher cisgênero,Branca,6
2.03.2023.97236R_3h0eVTEHrwnmDoq,Water,Encanada da rede pública,FIRST,Favela dos Sonhos (São Paulo),Mulher cisgênero,NA,3
3.02.2023.100320R_2fpMe3XK6or4Fsy,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.02.2023.116188R_25ZXAOijmgfJFkL,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.02.2023.119304R_29fYpFk2MOyXwnh,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.02.2023.129544R_3LZ24M5dcYh5waK,Water,Busco com balde,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.02.2023.152894R_3Gf8yfhuthNiBOS,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.02.2023.172805R_1kLeLLwRf9VZw9g,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,4
3.02.2023.173347R_3nJB5VB8ifV0POY,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.02.2023.175926R_33pxhcTRVg6goPb,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,6
3.02.2023.180937R_2WUdBcvlHzgxUhr,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.02.2023.183437R_73AZyYVtBDNII5b,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),NA,Preta,1
3.02.2023.186904R_Rq8dsW7pxE0MmNb,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,1
3.02.2023.206441R_BJmuWHQmcSr10HL,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
3.02.2023.210367R_1g6iwQQVE547cDc,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.02.2023.218899R_2wFgBw6ii9lhMTP,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.02.2023.221984R_3fxZ5GBxFDFI8pD,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,1
3.02.2023.224047R_07lr8aXHA3Afqdb,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,1
3.02.2023.236454R_26fDcsCBZPYH0S5,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
3.02.2023.2595R_333BVoG5M0ZSDbQ,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.02.2023.295975R_3G0WdatyjJF8WCr,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,5
3.02.2023.332930R_21neDpP88moAgkN,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,5
3.02.2023.348202R_3L8dDVqersMunCO,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,2
3.02.2023.35287R_33vuKy2ZSrp4817,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.02.2023.357568R_3oR6yO30uJzQMmi,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,1
3.02.2023.368517R_31sUYgouEUVNTwb,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,2
3.02.2023.395044R_2vZCBeS7jaVr2yu,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.02.2023.415758R_28J2jjcWg5TWcez,Water,Outro,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,1
3.02.2023.432022R_6nxtwLYnm4haeVX,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,2
3.02.2023.465385R_3MRHsyP3vB7E5vE,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Preta,2
3.02.2023.470871R_2WVEYLCb1uPZLRM,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,1
3.02.2023.473998R_30nNMlhWtGj1BBe,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,3
3.02.2023.80719R_28NcaYVo1H8qLPO,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,5
3.02.2023.81722R_3nMbyl3SrBD05Ah,Water,Outro,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,1
3.02.2023.91921R_24MdGdLbFFmOcmC,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.03.2023.115378R_2aQvNntYPLEdD1v,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,4
3.03.2023.15435R_1FbRaFYZzVkpe00,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,2
3.03.2023.181547R_6VAetkoJ5EvZwSB,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Indígena,1
3.03.2023.187448R_1IbjIvJIJQkVueU,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,6
3.03.2023.207735R_1CyBhNkXAiB3M0Z,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.03.2023.210849R_2f0sZUMTJrxf9FN,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.03.2023.295117R_2xyMNz4TqAPGpCH,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,6
3.03.2023.374123R_22VVWSbK1LNG4z5,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.03.2023.385030R_UzhNMkdtDtAccfL,Water,Outro,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,5
3.03.2023.387970R_3sbHvudCiR9QLzt,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.03.2023.419145R_12Ea6ZeauAtq6BJ,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.03.2023.440420R_3eeP8Pift2EhAy0,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
3.03.2023.458848R_umtdLpmTfjIiwgh,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.03.2023.472402R_2CwghnrTdbIBzwx,Water,Outro,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,5
3.03.2023.479339R_3kcfH8UrenTF8eJ,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.03.2023.482178R_2qgf8HnmzlkEqN7,Water,Encanada de poço ou nascente,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,2
3.03.2023.77391R_1pGd8yvNKhaPJAF,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,2
3.03.2023.89635R_3D8ewsmZgatASNy,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
3.05.2023.229461R_emJCAbjP4YwSQP7,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,6
3.07.2023.151386R_3mkSzF46MBo6XrO,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.07.2023.157888R_290ryAQ44aiEfJi,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Preta,1
3.07.2023.184063R_2rorGcrAw6gYwck,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,5
3.07.2023.202061R_pFY1E6OzCMjCEsp,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Preta,1
3.07.2023.225023R_2Vyg8wHpEFafZ1P,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,1
3.07.2023.22609R_2WByNAs488Thm3J,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.07.2023.231592R_3OrGgfEBy9e1yAu,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher transgênero,Parda,1
3.07.2023.254983R_yJgdVgRD8larfrj,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,1
3.07.2023.29188R_1d9XDuuefH3xAmC,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.07.2023.295413R_8G1A1NdM5zdJC2B,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.07.2023.300794R_3Ra511cOrS6b8OR,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Preta,1
3.07.2023.362871R_2979lrLE8d3TXET,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.07.2023.411860R_31KTsv4LBUom042,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.07.2023.422471R_1IhmlITYpRMJ8yv,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Não binário,Preta,1
3.07.2023.481020R_1Ns8CnZYjxyJAqR,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,1
3.07.2023.490189R_uqRgWQAZuiUM9Ud,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,1
3.07.2023.71348R_2eR2pf0prg3Lany,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
3.07.2023.89923R_1GK6VOz3FUHSQ22,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,2
3.10.11.2021.389067R_1dLAuBqrTmHn5tp,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.10.11.2021.811917R_2tmLPlvM2kLSPrl,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,1
3.11.11.2021.664181R_26hdmpqu1uvoeDM,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.11.11.2021.929162R_3nOcAMyo1t5G8SF,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,1
3.12.11.2021.204382R_2uqufpHmXrfQWWv,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.12.11.2021.224858R_vlzOamGuB5TXLTH,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,6
3.12.11.2021.447811R_1eCUlirGPmT97xL,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,6
3.12.11.2021.592174R_Dw4Dq6cVX85XQwF,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,5
3.12.11.2021.622268R_10A6ujKTH8Jbqr1,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.12.11.2021.643214R_2tskXxpspmncWB3,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,3
3.12.11.2021.703779R_1DIOoXx9J9cNOnu,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,1
3.13.11.2021.195345R_VX8wg1p267NVI7D,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,3
3.13.11.2021.200222R_3qNEaqFOvcT2Mps,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,5
3.13.11.2021.263621R_12DPdxvOkqaF3kG,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,3
3.13.11.2021.277901R_3CCSvhGyNbYWIKv,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.13.11.2021.513032R_7PT8DeHdOSENwrL,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,2
3.13.11.2021.668260R_21EODRkzIlYewDl,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.13.11.2021.699086R_2EgFWBktJz0ZIAt,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,3
3.13.11.2021.749153R_3JhmVuOHm2qrk8Z,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,2
3.13.11.2021.948259R_Z93nIgBIs20QrwB,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.13.11.2021.955910R_3qWelbuH7bZvoOZ,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Branca,5
3.13.9.2022.708151R_AMVOpDpQCPTgu89,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,6
3.16.11.2021.281391R_pN4RxAzAZCYPkXL,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.16.11.2021.292235R_1MWGV5JSFR6TBiV,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,7
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.22.6.2022.989231R_6xml120YRuHJ8U9,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Preta,7
3.5.9.2022.600187R_2WIjDbpYIpMrEkX,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Preta,4
3.9.11.2021.232273R_2xGjO71NvSAHoBL,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,3
3.9.11.2021.597152R_2tL8liN16C4tQ2p,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,4
4.07.2023.13341R_25LcQXlEpiAusnU,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,1
4.07.2023.139027R_bKqpJBCuFEXIUgN,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,4
4.07.2023.280682R_2ypSlK4Str2H4ua,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,2
4.07.2023.334943R_2wgz98LXq1rvNqs,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,5
4.07.2023.378601R_2rj9Zmg3HJe8Hn4,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,1
4.08.2023.144605R_3kAL4mBwql3XlVr,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,3
4.08.2023.185077R_23V667IZwYiUHJV,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,6
4.08.2023.193979R_1k0a76ICp4L8HYQ,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Indígena,6
4.08.2023.349257R_1LZrHEIbRUfOrYD,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,4
4.08.2023.363791R_D0ud5S5P2wyIryp,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,6
4.08.2023.439756R_3M9yxFQ2fUX5M0a,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,4
4.08.2023.499414R_UaRuVY4oxFi3Nn3,Water,Encanada de poço ou nascente,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Indígena,4
4.08.2023.80136R_3oRCz1DsZOFjaMN,Water,Encanada de poço ou nascente,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,7
4.08.2023.81548R_3O6szEGPBgPv3eu,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,3
4.1.8.2022.537690R_1dF6vItZ45vBTcX,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,4
4.10.11.2021.289517R_2QVSgvB9SresyXf,Water,Encanada de poço ou nascente,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,1
4.10.11.2021.524174R_1ClKN26yVot9hzk,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.10.11.2021.830452R_2c88XgH1l0Vwwdf,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,3
4.10.2022.206581R_2qEHrUOBHAfpzl0,Water,Carro-pipa,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,3
4.10.8.2022.164084R_1F8oXrVydOF916g,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,1
4.10.8.2022.505373R_22xHc2XjHzYWKQA,Water,Encanada da rede pública,FIRST,Morro da Providência (Rio de Janeiro),Homem cisgênero,Parda,1
4.10.8.2022.633980R_2CfaN6rPg5IovXX,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,2
4.11.2023.238493R_3Ryp0AwyoAottpx,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,3
4.11.7.2022.865692R_D7xKRh0XX5BezD3,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,4
4.11.8.2022.592450R_1oiq4P7gGMlyVPc,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,5
4.13.4.2022.312307R_1NCbTknnQNtdpWc,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,2
4.13.4.2022.716378R_1g2uLdCwDThZukd,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,4
4.13.7.2022.273762R_1kY7v7PiV6967TH,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,1
4.14.7.2022.398930R_2VrRiEF7UYIK3rU,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,4
4.15.3.2022.992501R_23fL6fqZ49pdZ3X,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,2
4.17.3.2022.514928R_1ffPUNISjggrDAJ,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,3
4.18.7.2022.582178R_3dNgCckEGV3zFyK,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,2
4.18.8.2022.307075R_1JPkj0YzuyTXgjy,Water,Carro-pipa,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,2
4.19.7.2022.109835R_tLgyvu12QaMaBah,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,3
4.19.7.2022.902935R_2BqHxErDuzmuV8u,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,5
4.2.5.2022.680155R_1MRQ5XLxxOQDczy,Water,Encanada de poço ou nascente,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,4
4.20.7.2022.555020R_3mAiERWJEJarSkF,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,5
4.21.3.2022.877047R_1GviV16AcYqYWXw,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.21.7.2022.404637R_2XhQMA580kYG8Tb,Water,Outro,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,2
4.21.7.2022.544468R_6zhpkwtI9CnysKd,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,6
4.22.7.2022.513625R_06aoKnJA8y5JKtr,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.22.7.2022.694709R_BSqKX26EPM8S4k9,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,3
4.23.6.2022.786953R_3F42h4kcDKxexT3,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,1
4.25.8.2022.337020R_1KxLFzkjN7JWJWM,Water,Carro-pipa,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,1
4.26.7.2022.430033R_1X4Icj4cXOu7hgR,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.27.6.2022.422554R_1ODYBBSgXqRQAfM,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Homem cisgênero,NA,2
4.3.11.2021.921537R_2SjZVthITLpnxiM,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,4
4.30.11.2021.966140R_2QRIsBc88iiMCpw,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,5
4.30.6.2022.128655R_3O6ctCpdO4u2keP,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,1
4.30.6.2022.872165R_1116HRksqWM418I,Water,Outro,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.4.11.2021.133400R_3ezaUjS5E5QklcR,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,2
4.4.11.2021.206018R_2WCKmhxeGYu0pDG,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Preta,2
4.4.11.2021.536384R_2aqQ0f1VGHzuBzZ,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,3
4.5.4.2022.835039R_2q1x8bsRWFb1tCo,Water,Encanada fora da rede oficial,FIRST,Morro da Providência (Rio de Janeiro),Mulher cisgênero,Parda,6
4.6.7.2022.630052R_1cSn7xI4D3xI79U,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,1
4.7.7.2022.387007R_2pKMRVEJYpDJIrp,Water,Busco com balde,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Preta,3
4.7.7.2022.578758R_10UEo0IlYl0Yb82,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Branca,2
4.7.7.2022.984717R_QcDDikH4Gjwjmvv,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Homem cisgênero,Parda,1
4.8.3.2022.818734R_1KkGxs2fSMWbwu2,Water,Encanada fora da rede oficial,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
4.8.8.2022.320071R_1cSwiwIF52eDX3r,Water,Encanada da rede pública,FIRST,Vergel do Lago (Maceió),Mulher cisgênero,Parda,2
