id_family_datalake,question_name,time_first,time_last
2.8.2.2022.188893R_2CrMvKiJnMXLURd,JobSatisfaction,0,2
4.21.3.2022.586337R_2hhuvHSLv3dPr7X,AverageCitizenship,0,3
3.07.2023.22609R_2WByNAs488Thm3J,Documents,0,3
2.9.2.2022.552515R_0r2y3igxGrXixd7,AverageCitizenship,1,3
3.16.11.2021.427370R_3QMhd6ktSbgEDsw,Health,0,2
2.4.2.2022.418069R_1JEL0A69UvghFjv,HealthKids,1,3
3.02.2023.116188R_25ZXAOijmgfJFkL,CulturalEvent,0,3
3.12.11.2021.447811R_1eCUlirGPmT97xL,HowManyPHHH,0,0
3.02.2023.348202R_3L8dDVqersMunCO,Bathroom,0,2
3.13.11.2021.955910R_3qWelbuH7bZvoOZ,Water,0,3
4.1.8.2022.455219R_26g5t1lXvdwHgjW,Health,0,3
4.22.7.2022.661408R_2b3jklJph2IGZNm,Garbage,0,3
4.11.8.2022.592450R_1oiq4P7gGMlyVPc,CategoriaHealth,0,3
3.21.6.2022.370417R_12xWQZmAtDi2Arg,BankAccount,0,2
3.02.2023.369859R_1LRPE8LbjbET4Hy,Internet,0,2
2.5.4.2022.681658R_10pXwumXy70pseA,CategoriaIGF,0,3
1.22.3.2022.447988R_24jj2R0PJodbheB,KidsSchool2N,1,3
4.08.2023.81548R_3O6szEGPBgPv3eu,AverageHousing,0,3
2.28.1.2022.741392R_12PGhhlyaBoC8Tl,Documents,0,3
2.23.2.2022.383266R_1cTFJcyd20P66G4,Documents,0,3
3.07.2023.490189R_uqRgWQAZuiUM9Ud,CategoriaIGF,0,3
2.18.2.2022.224170R_1NCESAjtlXmERrD,BankAccount,0,2
1.1.7.2021.333192R_694402,Bathroom,0,2
4.22.7.2022.694709R_BSqKX26EPM8S4k9,WaterFrequency,0,2
2.9.2.2022.930112R_1jIK76tUJG55suK,AverageIGF,0,3
4.25.8.2022.337020R_1KxLFzkjN7JWJWM,AverageHousing,0,3
4.15.8.2022.373161R_3Ra6yIeNO5fzist,Race,0,0
1.1.7.2021.710921R_118195,CulturalEvent,0,2
4.20.9.2022.176515R_3qV7YOa6HkOJUPC,Floor,0,3
1.22.3.2022.904599R_114Ko5qDfJ6NXK2,Water,0,2
3.13.11.2021.277901R_3CCSvhGyNbYWIKv,Roof,0,2
1.22.3.2022.237223R_2QJR2zCHWxavMkU,CategoriaCulture,0,2
1.4.3.2022.481971R_2DYteXuqkjx7Ylk,CEP,0,2
4.20.7.2022.391821R_1gwE29U86ctZsDU,Sewer,0,3
1.18.3.2022.634911R_2BrClThbCEIefVM,AverageIGF,0,2
1.22.3.2022.832903R_2c1JsXS8W3ePc9u,SchoolCurrent,0,2
4.10.12.2021.660892R_1d9RyRtNzYDaQf6,CategoriaHealth,0,3
3.02.2023.465385R_3MRHsyP3vB7E5vE,CulturalEvent,0,3
3.17.5.2022.802810R_3PACRzdtI7nxd2o,AverageEnvironment,0,2
1.22.3.2022.577549R_2E68M3Db3Zp1a4o,HowManyPHHH,0,0
4.10.8.2022.164084R_1F8oXrVydOF916g,BathroomQualit,0,3
4.20.7.2022.391821R_1gwE29U86ctZsDU,Internet,0,3
4.11.7.2022.865692R_D7xKRh0XX5BezD3,FamilyRelations,0,3
3.02.2023.368517R_31sUYgouEUVNTwb,FamilyRelations,0,3
1.22.3.2022.772231R_20Vt2MN3PGA5M78,Eletricity,0,2
1.17.3.2022.698892R_1jeq0rUdZNEmKDF,CategoriaHousing,0,2
1.3.3.2022.853359R_2tEAW7ZRVzg4A4s,CategoriaSchooling,0,2
4.15.8.2022.373161R_3Ra6yIeNO5fzist,Garbage,0,3
3.03.2023.210849R_2f0sZUMTJrxf9FN,CulturalEvent,0,3
4.22.7.2022.381921R_RVRBjEHJ7ercPst,CategoriaSchooling,0,2
1.23.3.2022.907386R_1EKeA4z8mJ828oN,Garbage,0,2
2.1.4.2022.742770R_30bZKBtMa3jFJpz,Floor,1,3
4.14.7.2022.668556R_2wugtGZ1jFNH1fR,HousingProblems,0,3
4.25.7.2022.297192R_2dSA0WBRw2GMux2,AverageHealth,0,2
3.13.11.2021.200222R_3qNEaqFOvcT2Mps,CategoriaWomanAutonomy,0,3
1.17.3.2022.227815R_3J9QUueZjHCUjef,Documents,0,2
3.8.9.2022.484734R_2R48owjYHoOZQnM,Sewer,0,2
2.3.2.2022.966592R_2qg8BQf1CJLtnEX,Sewer,1,3
3.02.2023.332930R_21neDpP88moAgkN,CategoriaSchooling,0,3
4.6.7.2022.630052R_1cSn7xI4D3xI79U,CategoriaHousing,0,3
1.25.2.2022.446115R_1ih7QbcvrNFr92P,AverageIncome,0,3
3.02.2023.91921R_24MdGdLbFFmOcmC,AverageCitizenship,0,2
1.15.3.2022.590683R_21aorRKmiHixtJW,CategoriaIGF,1,3
2.1.4.2022.918789R_1HeHmOzhihu9U48,AverageHealth,0,2
2.23.3.2022.750797R_1g877K851x1i9v6,Floor,1,3
1.23.3.2022.495834R_3dGFwq9EkS9a3yc,DreamsKids,0,3
2.10.7.2021.120956R_427777,CategoriaCitizenship,0,3
1.3.7.2021.179730R_724701,CategoriaIncome,0,2
1.23.3.2022.332176R_1QzLSt5JMy9VXxI,Eletricity,1,3
4.15.8.2022.373161R_3Ra6yIeNO5fzist,CulturalEvent,0,3
2.1.4.2022.951692R_2rIqxLWt24exbXL,AverageIncome,1,3
2.25.1.2022.349994R_1FwtZWGHbiU58pw,CategoriaCitizenship,1,3
1.24.2.2022.221155R_3qx2HRqgb0a9bHu,BankAccount,0,3
2.12.2.2022.522077R_2w00MYGNffypCek,AverageHousing,1,3
4.10.2022.206581R_2qEHrUOBHAfpzl0,Sewer,0,3
1..7.2021.338743R_311770,SchoolLast,1,3
2.6.3.2022.627041R_1ewT6wrvMMhbgDY,Race,0,0
1.15.3.2022.262467R_3QPJxsWpCYM8crb,AverageIGF,0,2
4.10.11.2021.524174R_1ClKN26yVot9hzk,Floor,0,3
1.23.3.2022.799455R_3NCj2kLgRF6Lt7O,CategoriaEnvironment,0,3
4.21.3.2022.877047R_1GviV16AcYqYWXw,Garbage,0,3
4.21.3.2022.202399R_1Fh1J6c1wmo28sv,AverageIGF,0,3
4.19.9.2022.403695R_25yIPgQU1Om6TFZ,Access,0,3
2.1.2.2022.361598R_2aUzyrxL3XzEU1A,CategoriaCitizenship,0,3
2.9.2.2022.397201R_1Ic5UUIPeNIL4ZA,Bathroom,0,3
4.10.8.2022.164084R_1F8oXrVydOF916g,IncomeDesc,0,3
1.23.11.2021.962477R_3rOGcO7lnFstxDU,AverageHousing,0,2
4.14.9.2022.943265R_2SvidKpoA6azBJL,AverageEnvironment,0,3
1.16.3.2022.680945R_10w5VIUkjxoKqjG,SchoolMathLit,0,2
1.23.3.2022.332176R_1QzLSt5JMy9VXxI,Roof,1,3
1.22.3.2022.577549R_2E68M3Db3Zp1a4o,CategoriaIGF,0,2
1.22.3.2022.187708R_czKLxE6szqsUPxD,CategoriaSchooling,1,3
3.03.2023.374123R_22VVWSbK1LNG4z5,CategoriaSchooling,0,2
1.17.3.2022.255174R_2VebK46u6U96KlK,Sewer,0,2
4.08.2023.144605R_3kAL4mBwql3XlVr,CategoriaIncome,0,3
1.22.3.2022.386478R_2sXNUOGyz8UZNcX,AverageEnvironment,0,2
1.23.3.2022.444312R_ewxPjit5KqSCeWZ,Sewer,0,2
4.15.9.2022.607043R_1FyQJGML0BYjDgm,CategoriaCulture,0,2
2.4.3.2022.954747R_1rxnv9q1WyfrgnW,Documents,0,3
2.9.2.2022.397201R_1Ic5UUIPeNIL4ZA,Health,1,3
1.22.3.2022.417956R_1eQN1UFZR3aTJWu,Floor,0,3
4.14.9.2022.845183R_1F53o58tIY327fv,Income,0,3
4.23.6.2022.708199R_1kLzrGRUIC9aeGO,HealthKids,0,3
1.4.3.2022.560359R_2Y4dC26dWtQFByM,Documents,0,2
1.17.3.2022.142446R_sofGNxVBYVEKrHH,CEP,0,2
1.19.3.2022.176618R_1QheVxk6ML5UbyM,CategoriaIGF,0,3
1.22.3.2022.564274R_1BXygVh4kgrxEOt,SchoolMathLit,1,3
1.22.3.2022.564274R_1BXygVh4kgrxEOt,Roof,1,3
2.1.4.2022.951692R_2rIqxLWt24exbXL,JobSatisfaction,0,3
2.12.2.2022.621667R_1mEmcuMrXLjn6tk,Documents,0,3
4.20.10.2021.608189R_2Ww0S2emP2hCxDe,Internet,0,3
4.2.8.2022.539633R_25BdQ9nd4VqYEym,SchoolLast,0,3
3.9.11.2021.221846R_2ydQirwj4oDzizp,Race,0,0
2.29.1.2022.384139R_33fDShYVz18HzF6,BankAccount,0,3
4.13.9.2022.905274R_1I5kp9kSko3LIjs,SchoolMathLit,0,3
1.17.3.2022.659649R_306L4gibd3rP6p4,IncomeWorkS3,0,3
3.02.2023.180937R_2WUdBcvlHzgxUhr,CategoriaIncome,0,3
3.03.2023.440420R_3eeP8Pift2EhAy0,CategoriaWomanAutonomy,0,2
4.21.7.2022.560857R_1hQEzpvD7NV7kin,CommFacilities,0,3
3.02.2023.183437R_73AZyYVtBDNII5b,CategoriaIGF,0,3
4.8.8.2022.223649R_0iySMZKjtTqkptT,BankAccount,0,3
1.23.2.2022.984242R_2zcHpYl0qibNGX6,AverageHousing,0,2
3.13.11.2021.749153R_3JhmVuOHm2qrk8Z,Gender,0,0
4.1.8.2022.853126R_1OrAyvut54Vo3aD,Eletricity,0,2
4.20.9.2022.472302R_3fE0DacBEEDa3py,AverageIGF,0,3
2.17.2.2022.222935R_1fdQwO5WLCaXqr1,Bathroom,0,3
4.6.7.2022.687806R_24dSiP1Yhp47KKH,BankAccount,0,3
4.6.7.2022.708720R_560rqTB0fjWGbvz,Sewer,0,3
3.07.2023.71348R_2eR2pf0prg3Lany,Eletricity,0,3
3.9.11.2021.232273R_2xGjO71NvSAHoBL,FoodManytimes,0,2
1.15.3.2022.262467R_3QPJxsWpCYM8crb,AverageIncome,0,2
2.6.3.2022.103714R_1myOl5YzQcAGF6T,AverageSchooling,0,3
2.30.3.2022.801905R_3JbjRijGYiQIne9,HowManyPHHH,0,0
3.17.5.2022.802810R_3PACRzdtI7nxd2o,SchoolLiteracy,0,2
3.12.11.2021.703779R_1DIOoXx9J9cNOnu,Eletricity,0,3
1.1.7.2021.160306R_918857,Water,0,2
1.22.3.2022.604245R_1IARVPbtr85WNa5,Access,0,2
3.07.2023.184063R_2rorGcrAw6gYwck,FoodManytimes,0,3
4.19.9.2022.403695R_25yIPgQU1Om6TFZ,FamilyRelations,0,3
1.23.3.2022.808828R_246kPHsq5BAlquW,CategoriaEnvironment,0,2
1.17.3.2022.902929R_s67brkhd6j2zKcF,AverageHealth,1,3
4.28.7.2022.320529R_1M4dJMWKkvf6vC6,BankAccount,0,3
1.23.2.2022.287346R_6u3kwQ5tQVMzIuR,AverageIncome,0,2
3.16.11.2021.427370R_3QMhd6ktSbgEDsw,HousingProblems,0,2
4.7.7.2022.984717R_QcDDikH4Gjwjmvv,AverageWomanAutonomy,0,2
4.25.8.2022.337020R_1KxLFzkjN7JWJWM,Sewer,0,3
2.6.3.2022.627041R_1ewT6wrvMMhbgDY,WaterFrequency,0,3
3.02.2023.218899R_2wFgBw6ii9lhMTP,AverageCulture,0,2
4.8.9.2022.452601R_28Ysf8zubzV18DF,FoodManytimes,0,3
4.14.9.2022.151323R_2ScPHRF9RdbVdhM,AverageCulture,0,3
1.23.3.2022.870359R_24HL1AcMBStZkNS,HousingProblems,0,2
2.02.2023.342505R_OwWM33RkfQN3Lax,CategoriaHealth,0,3
3.02.2023.80719R_28NcaYVo1H8qLPO,Documents,0,3
4.6.7.2022.382007R_A1Ek1LbNEXCcK6R,SchoolCurrent,0,3
4.18.8.2022.307075R_1JPkj0YzuyTXgjy,AverageWomanAutonomy,0,2
1.23.3.2022.496426R_2WTFqo900Isxz1A,AverageHousing,0,2
1.23.3.2022.317960R_2OZt4SGbMGhzdPT,CategoriaCitizenship,0,2
2.25.2.2022.132013R_2q9IQ1g1f2MTtta,AverageSchooling,1,3
3.02.2023.332930R_21neDpP88moAgkN,Water,0,3
3.12.11.2021.581386R_3pa7R68zGBKhMB3,Water,0,2
1.24.3.2022.426021R_2wBmOkIB1eoK5h6,CommFacilities,0,3
2.28.1.2022.607623R_1CfPHXMTCcNUF80,SchoolCurrent,0,3
2.6.3.2022.654306R_1DCNvm72g6GNLdm,Race,0,0
4.25.8.2022.337020R_1KxLFzkjN7JWJWM,Race,0,0
3.9.11.2021.232273R_2xGjO71NvSAHoBL,Roof,0,2
1.16.3.2022.680945R_10w5VIUkjxoKqjG,Walls,0,2
1.24.2.2022.738850R_3LcCTeP5azuvyvx,SchoolCurrent,0,3
3.02.2023.369859R_1LRPE8LbjbET4Hy,Water,0,2
3.12.11.2021.703779R_1DIOoXx9J9cNOnu,CommFacilities,0,3
3.18.5.2022.815140R_2uwSIRMRhpbEkYO,CategoriaIGF,0,2
1.22.3.2022.564274R_1BXygVh4kgrxEOt,Race,0,0
4.15.9.2022.977807R_1H5IabSsyBR5Ue4,AverageSchooling,0,3
2.14.1.2022.585043R_1GOfVDZ9fmwxyhd,SchoolMathLit,1,3
1.3.3.2022.853359R_2tEAW7ZRVzg4A4s,SchoolCurrent,0,2
3.07.2023.411860R_31KTsv4LBUom042,CommFacilities,0,3
4.21.7.2022.560857R_1hQEzpvD7NV7kin,JobSatisfaction,0,3
1.22.3.2022.795986R_2xCWTLWjROFZgcN,CategoriaCitizenship,1,3
4.2.8.2022.989441R_1oAvmkT4BE2GtFR,CategoriaIncome,0,3
3.07.2023.422471R_1IhmlITYpRMJ8yv,HousingProblems,0,2
1.23.3.2022.870359R_24HL1AcMBStZkNS,Internet,0,2
2.10.7.2021.472807R_616372,SchoolLiteracy,0,3
1.24.3.2022.985836R_1hEXUY3SNJhKMus,SchoolLast,0,2
1.18.3.2022.802003R_1MRLTV9H8bT3eCG,BankAccount,0,2
2.28.1.2022.741392R_12PGhhlyaBoC8Tl,Income,0,3
2.12.2.2022.522077R_2w00MYGNffypCek,AverageIGF,1,3
2.27.1.2022.650654R_3nc2QKtjDS49v6l,CategoriaHousing,1,3
1.15.3.2022.548039R_2t3gtaNtJYCvQWT,IncomeDesc,0,2
4.15.8.2022.373161R_3Ra6yIeNO5fzist,AverageCitizenship,0,3
3.03.2023.472402R_2CwghnrTdbIBzwx,CategoriaHousing,0,3
3.03.2023.477336R_1f6G0fpOFuCQiOQ,AverageEnvironment,0,2
1.23.3.2022.906848R_R4ufdXejL6sINUZ,AverageHousing,0,2
1.2.7.2021.644681R_973401,CategoriaWomanAutonomy,0,2
4.7.7.2022.578758R_10UEo0IlYl0Yb82,JobSatisfaction,0,3
1.3.7.2021.889525R_311514,CategoriaCulture,0,3
4.08.2023.499414R_UaRuVY4oxFi3Nn3,CategoriaFirstInfancy,0,3
3.07.2023.89923R_1GK6VOz3FUHSQ22,Walls,0,3
4.26.7.2022.430033R_1X4Icj4cXOu7hgR,AverageHealth,0,3
4.20.10.2021.608189R_2Ww0S2emP2hCxDe,WaterFrequency,0,3
4.14.7.2022.398930R_2VrRiEF7UYIK3rU,IncomeDesc,0,3
3.12.11.2021.224858R_vlzOamGuB5TXLTH,CategoriaHousing,0,2
3.02.2023.129544R_3LZ24M5dcYh5waK,AverageEnvironment,0,2
2.1.4.2022.951692R_2rIqxLWt24exbXL,Eletricity,1,3
1.25.2.2022.626421R_1dmkH9koWTvY9OS,Access,0,3
3.07.2023.300794R_3Ra511cOrS6b8OR,DreamsKids,0,3
1.22.3.2022.958857R_2Sc6fjuv0wLxXFD,CulturalEvent,0,2
2.9.2.2022.501908R_2dZ2Ymhuj4PaChQ,AverageIncome,1,3
4.9.8.2022.226191R_1FgmsjU4inY6vrL,Gender,0,0
4.23.6.2022.786953R_3F42h4kcDKxexT3,FamilyRelations,0,3
1..7.2021.338743R_311770,CommFacilities,0,3
4.9.11.2021.875861R_12xp6j21QiFhcfS,CategoriaSchooling,0,3
3.02.2023.2595R_333BVoG5M0ZSDbQ,AverageSchooling,0,2
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,JobSatisfaction,0,3
3.07.2023.481020R_1Ns8CnZYjxyJAqR,Documents,0,3
4.6.7.2022.773481R_2wabTgriaQplVGL,AverageCulture,0,3
2.17.12.2021.521899R_1gSgeYdmgziLeq0,SchoolLiteracy,1,3
2.4.2.2022.928114R_06SgJCaZj9qJ2W5,CategoriaHousing,0,3
2.1.2.2022.361598R_2aUzyrxL3XzEU1A,CommFacilities,0,3
2.25.2.2022.537037R_1HcmD7WpJr3kw9d,DreamsKids,0,3
3.02.2023.357568R_3oR6yO30uJzQMmi,Bathroom,0,3
1.16.3.2022.136383R_33D16Z7arIE8yaK,Internet,0,3
4.20.7.2022.423738R_1JDFjtFD4ZxbYo4,Internet,0,3
2.9.2.2022.930112R_1jIK76tUJG55suK,BankAccount,1,3
1.23.3.2022.174789R_3MfYXTIve5Hb1TW,CategoriaHealth,1,3
2.23.3.2022.750797R_1g877K851x1i9v6,Eletricity,1,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,CategoriaCitizenship,0,3
4.27.7.2022.119410R_2YhUdw7zgx8yrUJ,CategoriaHousing,0,3
4.1.8.2022.451557R_2zqgmRIeQpyjT7c,JobSatisfaction,0,2
4.13.4.2022.774758R_1gN1nHaTmzXtFL7,Internet,0,3
4.21.7.2022.520612R_2TFYnznUg82OkDH,Sewer,0,3
1.24.3.2022.694036R_BV6HmhbHUsnwG9H,CategoriaIGF,0,2
1.16.3.2022.324788R_1pYCwdifcuLrVjz,Walls,0,2
4.21.3.2022.877047R_1GviV16AcYqYWXw,Gender,0,0
1.4.3.2022.657976R_5ij7L8Wxauf4ixr,Income,0,2
1.3.3.2022.618879R_e9ccCkO0w3fX2ff,Water,0,2
1.22.3.2022.832903R_2c1JsXS8W3ePc9u,AverageIncome,0,2
3.02.2023.465385R_3MRHsyP3vB7E5vE,CommFacilities,0,3
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,HealthKids,0,2
1.17.3.2022.335323R_D0tW8LfSdENFhtv,HousingProblems,0,2
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,HousingProblems,0,2
4.08.2023.185077R_23V667IZwYiUHJV,AverageHousing,0,3
3.13.11.2021.955910R_3qWelbuH7bZvoOZ,AverageSchooling,0,3
4.18.7.2022.582178R_3dNgCckEGV3zFyK,CategoriaWomanAutonomy,0,3
1.22.3.2022.577549R_2E68M3Db3Zp1a4o,CategoriaEnvironment,0,2
3.24.5.2022.565269R_25EqopBLr3FzBfO,Documents,0,2
1.22.3.2022.863042R_BGuuMp31ikG6Mw1,AverageHealth,1,3
4.08.2023.123465R_3MzLsDoRLbMUgf0,HealthKids,0,3
1.22.3.2022.352916R_5BYdBYFfAJdUWQ1,CategoriaHousing,0,2
4.20.10.2021.608189R_2Ww0S2emP2hCxDe,Water,0,3
4.19.9.2022.443807R_3DngJfeBlJaweRv,IncomeWorkS3,0,3
3.19.9.2022.458054R_1hSj79SdcHtN2ns,CEP,0,2
3.13.11.2021.699086R_2EgFWBktJz0ZIAt,Eletricity,0,2
4.15.8.2022.373161R_3Ra6yIeNO5fzist,FamilyRelations,0,3
4.20.9.2022.472302R_3fE0DacBEEDa3py,AverageWomanAutonomy,0,3
4.13.7.2022.951098R_2mgyDfWrBRLEUo1,WaterFrequency,0,3
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,CategoriaCitizenship,0,2
3.23.5.2022.201241R_0NXkLSmM7Tg4373,CategoriaEnvironment,0,2
3.9.11.2021.232273R_2xGjO71NvSAHoBL,CategoriaEnvironment,0,2
4.9.8.2022.377946R_2CkVFii8kcvqfO1,DreamsKids,0,3
3.14.9.2022.632152R_1DRPNGpa6wsE0Ib,Health,0,2
1.1.7.2021.160306R_918857,JobSatisfaction,0,2
1.17.3.2022.795552R_2q7saCrZXeFVMIQ,AverageCitizenship,0,2
1.17.3.2022.208946R_2vZfRZhWjWFnYUc,Access,0,2
1.1.7.2021.604653R_799327,AverageIGF,0,3
2.1.4.2022.130558R_23ga0qOUIDIQZUg,FamilyRelations,1,3
4.28.7.2022.537536R_28LDu6AvvvcFdHo,Documents,0,2
2.27.1.2022.650654R_3nc2QKtjDS49v6l,AverageCitizenship,1,3
3.05.2023.229461R_emJCAbjP4YwSQP7,CategoriaIncome,0,3
4.07.2023.139027R_bKqpJBCuFEXIUgN,CommFacilities,0,3
3.13.11.2021.749153R_3JhmVuOHm2qrk8Z,AverageIncome,0,3
3.07.2023.300794R_3Ra511cOrS6b8OR,Eletricity,0,3
4.3.11.2021.921537R_2SjZVthITLpnxiM,WaterFrequency,0,3
3.02.2023.268652R_3OiyUsz8DXePCiA,CategoriaEnvironment,0,2
1.23.2.2022.984242R_2zcHpYl0qibNGX6,JobSatisfaction,0,2
1.3.7.2021.218814R_720478,Gender,0,0
2.4.2.2022.928114R_06SgJCaZj9qJ2W5,Floor,0,3
1.1.7.2021.677647R_320903,Access,0,3
1.22.2.2022.933138R_2AYG6C5vUESMKnW,Race,0,0
1.23.3.2022.907386R_1EKeA4z8mJ828oN,Documents,0,2
1.24.2.2022.221155R_3qx2HRqgb0a9bHu,Health,1,3
4.1.8.2022.537690R_1dF6vItZ45vBTcX,IncomeDesc,0,3
3.11.11.2021.929162R_3nOcAMyo1t5G8SF,CategoriaHousing,0,3
3.07.2023.300794R_3Ra511cOrS6b8OR,Floor,0,3
3.13.11.2021.991933R_0UqwWBCWDwLEXBv,CategoriaHealth,0,2
1.22.3.2022.237223R_2QJR2zCHWxavMkU,HousingProblems,0,2
2.9.3.2022.223775R_1rfd2BsS3NCYKks,Garbage,0,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,Floor,0,3
1.24.3.2022.163423R_1ltPVj70ZbrflkB,AverageIGF,0,2
3.02.2023.129544R_3LZ24M5dcYh5waK,Water,0,2
4.07.2023.13341R_25LcQXlEpiAusnU,CategoriaHousing,0,3
3.13.11.2021.263621R_12DPdxvOkqaF3kG,HousingProblems,0,2
4.20.9.2022.472302R_3fE0DacBEEDa3py,HousingProblems,0,3
3.03.2023.210849R_2f0sZUMTJrxf9FN,AverageSchooling,0,3
4.2.5.2022.680155R_1MRQ5XLxxOQDczy,CategoriaIncome,0,3
2.9.2.2022.930112R_1jIK76tUJG55suK,SchoolMathLit,1,3
1.22.3.2022.728612R_O8bseCJ5FmGnTzP,Gender,0,0
3.22.6.2022.811810R_2qren094UrMTNgn,CategoriaIGF,0,2
4.1.8.2022.775272R_2DSNXepCHYTwdZd,Gender,0,0
1.1.7.2021.668112R_843666,Access,0,2
2.4.3.2022.828562R_1gNfFb7EM8yY7Ju,CategoriaIncome,0,3
2.21.12.2021.785812R_2EhOuK9LCwtbOfj,BankAccount,0,3
4.14.7.2022.668556R_2wugtGZ1jFNH1fR,CategoriaIncome,0,3
4.13.7.2022.951098R_2mgyDfWrBRLEUo1,CategoriaHousing,0,3
1.23.3.2022.907386R_1EKeA4z8mJ828oN,IncomeDesc,0,2
1.25.11.2021.251627R_1QfNRgmucMJmOck,Sewer,0,3
1.23.2.2022.858831R_1Cyhb3z2ZB2gHXq,CategoriaSchooling,0,2
2.01.2023.224263R_2CvmWK5TwbSZU4X,Garbage,0,3
1.24.2.2022.256136R_3iCKJgMfwkQUyVD,HowManyPHHH,0,0
4.08.2023.80136R_3oRCz1DsZOFjaMN,DreamsKids,0,3
4.28.7.2022.537536R_28LDu6AvvvcFdHo,IncomeWorkS3,0,2
1.22.3.2022.417956R_1eQN1UFZR3aTJWu,HousingProblems,0,3
1.17.3.2022.255174R_2VebK46u6U96KlK,Walls,0,2
4.20.9.2022.176515R_3qV7YOa6HkOJUPC,SchoolLast,0,3
1.3.3.2022.876247R_ONEW8IuGYFk90iZ,CategoriaIGF,0,2
1.25.11.2021.292168R_RKwBgQ5rTkL9mI9,BankAccount,0,3
2.16.2.2022.209408R_1M5NwT4RogqWtx1,Income,0,3
1.3.7.2021.895721R_407249,IncomeDesc,0,3
4.10.11.2021.830452R_2c88XgH1l0Vwwdf,SchoolMathLit,0,3
1.17.3.2022.698892R_1jeq0rUdZNEmKDF,Eletricity,0,2
4.25.7.2022.297192R_2dSA0WBRw2GMux2,Eletricity,0,2
4.7.7.2022.387007R_2pKMRVEJYpDJIrp,AverageCitizenship,0,2
2.23.3.2022.750797R_1g877K851x1i9v6,DreamsKids,0,3
4.4.8.2022.295197R_2q2upyt2bcPxnes,HowManyPHHH,0,0
1.23.3.2022.958716R_2ZTXzDzJnWoi6kl,SchoolMathLit,0,2
3.02.2023.152894R_3Gf8yfhuthNiBOS,CulturalEvent,0,3
4.07.2023.334943R_2wgz98LXq1rvNqs,Roof,0,3
1.23.11.2021.962477R_3rOGcO7lnFstxDU,JobSatisfaction,0,2
3.16.11.2021.292235R_1MWGV5JSFR6TBiV,HealthKids,0,2
1.18.3.2022.818693R_1cUhRXAOhDo7aTd,AverageEnvironment,0,2
2.8.2.2022.875854R_1Ca2PNaixIFQXyF,CategoriaIncome,1,3
2.1.4.2022.650073R_1DCiVQjTH5HBjf0,Internet,1,3
1.23.2.2022.344519R_3DtCBOWMkTlAzio,JobSatisfaction,0,2
3.07.2023.411860R_31KTsv4LBUom042,AverageSchooling,0,3
2.3.3.2022.972654R_1dyHjSmnystGTgw,JobSatisfaction,0,3
4.10.8.2022.633980R_2CfaN6rPg5IovXX,CulturalEvent,0,3
2.2.2.2022.499414R_1FDI4VEr1rzMTfF,Health,1,3
1.24.2.2022.221155R_3qx2HRqgb0a9bHu,CulturalEvent,0,3
1.3.3.2022.907429R_2aOKK3gllv1Hs4e,Floor,0,2
4.26.7.2022.430033R_1X4Icj4cXOu7hgR,SchoolMathLit,0,3
3.03.2023.89635R_3D8ewsmZgatASNy,Access,0,2
4.13.9.2022.905274R_1I5kp9kSko3LIjs,CategoriaIncome,0,3
1.3.7.2021.122104R_852390,Bathroom,0,2
3.16.11.2021.238972R_12z5szDZJYqebNg,CategoriaHousing,0,2
1.23.2.2022.544620R_1CygPlkxZsIfmfN,AverageSchooling,0,3
1.23.3.2022.802331R_1E3S8pImTluJv2H,Walls,1,3
1.3.7.2021.179730R_724701,JobSatisfaction,0,2
2.22.2.2022.781217R_331sHkkKHUMIvx2,CategoriaFirstInfancy,1,3
4.15.9.2022.944801R_1hySDyMTqdrJk6T,Documents,0,3
3.12.11.2021.204382R_2uqufpHmXrfQWWv,JobSatisfaction,0,3
2.17.2.2022.556767R_2AEV2lSVmAP3yQ3,Documents,0,2
1.24.3.2022.426021R_2wBmOkIB1eoK5h6,Roof,1,3
4.08.2023.439756R_3M9yxFQ2fUX5M0a,AverageEnvironment,0,3
2.17.2.2022.556767R_2AEV2lSVmAP3yQ3,BankAccount,0,2
4.10.12.2021.660892R_1d9RyRtNzYDaQf6,DreamsKids,0,3
1.17.3.2022.335323R_D0tW8LfSdENFhtv,Water,0,2
3.2.5.2022.970221R_2CeRzaQ5oY0Mn5W,Income,0,2
3.07.2023.89923R_1GK6VOz3FUHSQ22,Race,0,0
3.03.2023.15435R_1FbRaFYZzVkpe00,AverageSchooling,0,2
4.08.2023.439756R_3M9yxFQ2fUX5M0a,CategoriaCitizenship,0,3
1.1.7.2021.604653R_799327,SchoolCurrent,1,3
2.17.12.2021.521899R_1gSgeYdmgziLeq0,CategoriaIGF,1,3
1.23.3.2022.332176R_1QzLSt5JMy9VXxI,CategoriaSchooling,1,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,WaterFrequency,0,3
1.3.7.2021.309424R_270983,CulturalEvent,0,2
1.22.3.2022.795986R_2xCWTLWjROFZgcN,CommFacilities,0,3
2.3.3.2022.801078R_0VcT1rqXRIemhfr,JobSatisfaction,0,3
